timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1589080936859,72,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-1,text,true,,669,190,71,71,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,72,0,0
1589080936860,123,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-4,text,true,,669,190,100,100,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,123,0,0
1589080936860,147,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-2,text,true,,669,190,100,100,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,147,0,0
1589080936860,177,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-3,text,true,,669,190,100,100,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,177,0,0
1589080936861,209,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-8,text,true,,669,190,100,100,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,209,0,0
1589080936861,230,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-5,text,true,,669,190,100,100,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,230,0,0
1589080936861,258,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-6,text,true,,669,190,100,100,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,258,0,0
1589080936862,283,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-7,text,true,,669,190,100,100,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,283,0,0
1589080936862,305,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-11,text,true,,669,190,100,100,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,305,0,0
1589080936862,330,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-24,text,true,,669,190,100,100,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,330,0,0
1589080936862,359,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-23,text,true,,669,190,100,100,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,359,0,0
1589080936863,383,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-25,text,true,,669,190,100,100,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,383,0,0
