timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1589081098553,132,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-1,text,true,,281208,190,27,27,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,131,0,0
1589081098744,180,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-1,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,180,0,0
1589081098771,228,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-2,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,227,0,0
1589081098770,296,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-3,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,296,0,0
1589081098770,355,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-4,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,354,0,0
1589081098769,410,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-5,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,410,0,0
1589081098769,510,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-6,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,509,0,0
1589081098769,613,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-7,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,612,0,0
1589081098769,702,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-8,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,702,0,0
1589081098769,775,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-9,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,775,0,0
1589081098769,843,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-10,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,843,0,0
1589081098769,907,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-28,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,906,0,0
1589081098769,990,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-11,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,990,0,0
1589081098769,1088,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-12,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,1088,0,0
1589081098768,1183,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-13,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,1183,0,0
1589081098768,1241,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-14,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,1241,0,0
1589081098768,1316,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-15,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,1315,0,0
1589081098768,1391,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-16,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,1391,0,0
1589081098768,1451,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-17,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,1451,0,0
1589081098768,1539,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-18,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,1539,0,0
1589081098768,1675,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-19,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,1674,0,0
1589081098768,1772,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-20,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,1771,0,0
1589081098768,1876,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-21,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,1875,0,0
1589081098768,1949,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-22,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,1948,0,0
1589081098768,2023,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-23,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,2023,0,0
1589081098768,2085,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-24,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,2085,0,0
1589081098768,2150,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-25,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,2150,0,0
1589081098768,2209,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-26,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,2208,0,0
1589081098924,2152,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-1,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,2152,0,0
1589081098999,2147,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-2,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,2146,0,0
1589081099066,2160,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-3,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,2160,0,0
1589081099125,2294,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-4,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,2294,0,0
1589081099179,2360,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-5,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,2359,0,0
1589081099279,2362,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-6,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,2361,0,0
1589081099382,2366,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-7,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,2365,0,0
1589081099471,2368,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-8,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,2368,0,0
1589081099545,2380,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-9,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,2380,0,0
1589081099612,2389,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-10,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,2389,0,0
1589081099676,2409,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-28,text,true,,281208,190,100,100,http://localhost:8080/api/train/from/深圳/to/广州/date/2020-05-09,2409,0,0
