timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1589081513600,115,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-1,text,true,,669,190,50,50,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,115,0,0
1589081513716,64,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-1,text,true,,669,190,50,50,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,64,0,0
1589081513780,87,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-1,text,true,,669,190,50,50,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,87,0,0
1589081513798,133,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-50,text,true,,669,190,50,50,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,133,0,0
1589081513799,175,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-49,text,true,,669,190,50,50,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,175,0,0
1589081513867,156,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-48,text,true,,669,190,50,50,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,156,0,0
1589081513867,210,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-1,text,true,,669,190,50,50,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,210,0,0
1589081513868,250,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-46,text,true,,669,190,50,50,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,250,0,0
1589081513869,299,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-41,text,true,,669,190,50,50,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,299,0,0
1589081513869,359,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-43,text,true,,669,190,50,50,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,359,0,0
1589081513869,409,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-47,text,true,,669,190,50,50,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,409,0,0
1589081513870,461,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-40,text,true,,669,190,50,50,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,461,0,0
1589081513870,511,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-36,text,true,,669,190,50,50,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,511,0,0
1589081513871,559,查询_武汉_广州_0509,200,OK,150用户_5次_查询 1-37,text,true,,669,190,50,50,http://localhost:8080/api/train/from/福州/to/广州/date/2020-05-09,559,0,0
